ImageId,Label
6728,1
6729,1
6730,1
6731,1
6732,1
6733,1
6734,1
6735,1
6736,1
6737,8
6738,1
6739,1
6740,1
6741,1
6742,0
6743,0
6744,1
6745,0
6746,1
6747,8
6748,1
6749,8
6750,1
6751,1
6752,8
6753,0
6754,1
6755,1
6756,1
6757,0
6758,1
6759,1
6760,1
6761,6
6762,8
6763,8
6764,1
6765,0
6766,1
6767,1
6768,4
6769,1
6770,0
6771,8
6772,0
6773,1
6774,1
6775,0
6776,1
6777,1
6778,8
6779,1
6780,1
6781,1
6782,1
6783,8
6784,1
6785,1
6786,1
6787,1
6788,0
6789,1
6790,1
6791,8
6792,1
6793,1
6794,0
6795,0
6796,1
6797,1
6798,0
6799,1
6800,1
6801,1
6802,0
6803,1
6804,8
6805,4
6806,1
6807,1
6808,1
6809,8
6810,1
6811,0
6812,6
6813,1
6814,1
6815,1
6816,6
6817,0
6818,1
6819,1
6820,1
6821,8
6822,0
6823,1
6824,1
6825,1
6826,8
6827,1
6828,1
6829,1
6830,1
6831,1
6832,1
6833,1
6834,8
6835,1
6836,8
6837,1
6838,1
6839,1
6840,4
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,1
6848,1
6849,1
6850,1
6851,1
6852,1
6853,6
6854,1
6855,8
6856,1
6857,1
6858,1
6859,8
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,1
6867,1
6868,1
6869,1
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,1
6877,0
6878,1
6879,0
6880,1
6881,1
6882,0
6883,1
6884,8
6885,0
6886,8
6887,0
6888,1
6889,8
6890,1
6891,0
6892,6
6893,8
6894,8
6895,0
6896,8
6897,4
6898,1
6899,1
6900,1
6901,8
6902,1
6903,1
6904,0
6905,8
6906,1
6907,1
6908,8
6909,1
6910,4
6911,1
6912,1
6913,8
6914,8
6915,1
6916,1
6917,1
6918,8
6919,1
6920,1
6921,1
6922,1
6923,8
6924,1
6925,1
6926,1
6927,1
6928,1
6929,1
6930,6
6931,6
6932,0
6933,1
6934,1
6935,0
6936,8
6937,8
6938,1
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,1
6946,0
6947,0
6948,1
6949,1
6950,0
6951,8
6952,0
6953,1
6954,1
6955,1
6956,8
6957,4
6958,0
6959,1
6960,1
6961,1
6962,1
6963,1
6964,4
6965,1
6966,1
6967,1
6968,0
6969,1
6970,1
6971,0
6972,1
6973,1
6974,1
6975,1
6976,1
6977,0
6978,8
6979,0
6980,0
6981,1
6982,1
6983,1
6984,1
6985,1
6986,4
6987,8
6988,1
6989,1
6990,1
6991,8
6992,1
6993,1
6994,1
6995,1
6996,1
6997,1
6998,1
6999,0
7000,0
7001,6
7002,1
7003,8
7004,1
7005,1
7006,0
7007,0
7008,8
7009,1
7010,1
7011,0
7012,1
7013,0
7014,1
7015,0
7016,1
7017,0
7018,1
7019,1
7020,1
7021,1
7022,4
7023,1
7024,1
7025,1
7026,1
7027,8
7028,1
7029,8
7030,8
7031,1
7032,1
7033,8
7034,1
7035,1
7036,1
7037,4
7038,1
7039,1
7040,1
7041,1
7042,1
7043,0
7044,1
7045,1
7046,1
7047,1
7048,8
7049,1
7050,1
7051,1
7052,6
7053,8
7054,4
7055,1
7056,1
7057,1
7058,1
7059,0
7060,1
7061,1
7062,1
7063,8
7064,8
7065,1
7066,8
7067,1
7068,6
7069,0
7070,0
7071,1
7072,0
7073,6
7074,8
7075,1
7076,8
7077,0
7078,1
7079,4
7080,4
7081,8
7082,1
7083,8
7084,1
7085,0
7086,1
7087,8
7088,8
7089,1
7090,1
7091,0
7092,8
7093,8
7094,1
7095,1
7096,1
7097,0
7098,1
7099,1
7100,8
7101,8
7102,8
7103,4
7104,1
7105,1
7106,1
7107,0
7108,1
7109,1
7110,1
7111,0
7112,0
7113,1
7114,1
7115,1
7116,1
7117,8
7118,1
7119,1
7120,1
7121,1
7122,8
7123,1
7124,1
7125,8
7126,1
7127,8
7128,0
7129,1
7130,8
7131,1
7132,1
7133,8
7134,1
7135,1
7136,1
7137,0
7138,4
7139,0
7140,1
7141,1
7142,1
7143,0
7144,1
7145,1
7146,1
7147,1
7148,1
7149,1
7150,1
7151,0
7152,1
7153,1
7154,1
7155,8
7156,1
7157,1
7158,8
7159,1
7160,1
7161,1
7162,1
7163,4
7164,0
7165,1
7166,1
7167,8
7168,1
7169,8
7170,8
7171,8
7172,0
7173,1
7174,1
7175,1
7176,1
7177,0
7178,6
7179,1
7180,1
7181,8
7182,1
7183,1
7184,0
7185,1
7186,1
7187,1
7188,1
7189,0
7190,1
7191,1
7192,1
7193,8
7194,1
7195,1
7196,1
7197,1
7198,8
7199,1
7200,1
7201,1
7202,8
7203,1
7204,1
7205,1
7206,0
7207,4
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,0
7217,1
7218,8
7219,0
7220,1
7221,1
7222,0
7223,0
7224,0
7225,1
7226,6
7227,1
7228,0
7229,1
7230,4
7231,4
7232,8
7233,1
7234,8
7235,1
7236,1
7237,1
7238,1
7239,1
7240,8
7241,1
7242,6
7243,1
7244,8
7245,1
7246,0
7247,1
7248,1
7249,0
7250,1
7251,0
7252,1
7253,0
7254,0
7255,0
7256,0
7257,8
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7264,1
7265,1
7266,1
7267,6
7268,1
7269,8
7270,0
7271,1
7272,1
7273,0
7274,1
7275,8
7276,1
7277,1
7278,6
7279,1
7280,8
7281,0
7282,1
7283,1
7284,8
7285,1
7286,1
7287,1
7288,1
7289,4
7290,1
7291,8
7292,0
7293,1
7294,0
7295,8
7296,0
7297,8
7298,8
7299,0
7300,4
7301,1
7302,1
7303,1
7304,1
7305,8
7306,0
7307,1
7308,1
7309,1
7310,4
7311,1
7312,8
7313,1
7314,1
7315,1
7316,1
7317,8
7318,1
7319,1
7320,8
7321,1
7322,1
7323,1
7324,8
7325,1
7326,1
7327,1
7328,8
7329,1
7330,1
7331,8
7332,1
7333,0
7334,1
7335,1
7336,8
7337,8
7338,8
7339,1
7340,1
7341,1
7342,1
7343,1
7344,4
7345,0
7346,1
7347,0
7348,1
7349,0
7350,1
7351,0
7352,4
7353,1
7354,8
7355,1
7356,0
7357,0
7358,1
7359,8
7360,0
7361,1
7362,4
7363,1
7364,1
7365,1
7366,1
7367,0
7368,1
7369,0
7370,8
7371,8
7372,1
7373,1
7374,6
7375,0
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,4
7384,0
7385,0
7386,1
7387,0
7388,8
7389,4
7390,0
7391,0
7392,1
7393,1
7394,0
7395,1
7396,1
7397,1
7398,1
7399,1
7400,1
7401,1
7402,4
7403,8
7404,8
7405,1
7406,1
7407,1
7408,0
7409,1
7410,6
7411,1
7412,1
7413,1
7414,1
7415,8
7416,0
7417,1
7418,1
7419,0
7420,1
7421,1
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,8
7429,1
7430,1
7431,1
7432,1
7433,1
7434,1
7435,1
7436,1
7437,1
7438,1
7439,4
7440,1
7441,1
7442,0
7443,8
7444,0
7445,1
7446,1
7447,8
7448,1
7449,1
7450,1
7451,4
7452,4
7453,1
7454,8
7455,1
7456,1
7457,1
7458,8
7459,8
7460,1
7461,6
7462,0
7463,1
7464,4
7465,0
7466,1
7467,1
7468,4
7469,1
7470,1
7471,1
7472,1
7473,0
7474,0
7475,1
7476,0
7477,1
7478,1
7479,8
7480,8
7481,1
7482,1
7483,1
7484,8
7485,1
7486,1
7487,1
7488,0
7489,1
7490,1
7491,8
7492,1
7493,0
7494,0
7495,1
7496,0
7497,1
7498,1
7499,1
7500,0
7501,0
7502,1
7503,1
7504,8
7505,1
7506,1
7507,8
7508,1
7509,1
7510,1
7511,4
7512,1
7513,1
7514,0
7515,1
7516,1
7517,1
7518,1
7519,1
7520,6
7521,1
7522,1
7523,8
7524,1
7525,0
7526,4
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,0
7535,1
7536,1
7537,1
7538,1
7539,8
7540,1
7541,0
7542,1
7543,4
7544,1
7545,1
7546,0
7547,1
7548,8
7549,4
7550,1
7551,1
7552,0
7553,0
7554,1
7555,8
7556,0
7557,8
7558,1
7559,1
7560,1
7561,8
7562,1
7563,8
7564,1
7565,1
7566,1
7567,0
7568,1
7569,8
7570,1
7571,1
7572,1
7573,0
7574,1
7575,8
7576,1
7577,0
7578,1
7579,1
7580,1
7581,1
7582,1
7583,4
7584,1
7585,0
7586,8
7587,8
7588,8
7589,8
7590,1
7591,1
7592,1
7593,1
7594,8
7595,1
7596,1
7597,8
7598,0
7599,0
7600,8
7601,4
7602,1
7603,1
7604,8
7605,0
7606,0
7607,1
7608,1
7609,1
7610,4
7611,1
7612,1
7613,1
7614,1
7615,0
7616,8
7617,0
7618,0
7619,6
7620,0
7621,1
7622,0
7623,0
7624,1
7625,1
7626,4
7627,4
7628,1
7629,1
7630,1
7631,0
7632,1
7633,1
7634,8
7635,1
7636,1
7637,1
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7645,8
7646,1
7647,1
7648,0
7649,1
7650,1
7651,1
7652,1
7653,6
7654,1
7655,8
7656,8
7657,1
7658,1
7659,1
7660,0
7661,1
7662,0
7663,1
7664,0
7665,4
7666,1
7667,1
7668,1
7669,1
7670,1
7671,8
7672,1
7673,8
7674,1
7675,1
7676,8
7677,0
7678,0
7679,0
7680,0
7681,1
7682,1
7683,0
7684,1
7685,1
7686,4
7687,1
7688,0
7689,1
7690,1
7691,8
7692,1
7693,0
7694,8
7695,8
7696,1
7697,8
7698,1
7699,1
7700,1
7701,1
7702,0
7703,1
7704,8
7705,1
7706,0
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,8
7716,1
7717,1
7718,8
7719,0
7720,1
7721,1
7722,1
7723,1
7724,0
7725,6
7726,1
7727,1
7728,8
7729,6
7730,1
7731,1
7732,1
7733,1
7734,8
7735,8
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,0
7745,1
7746,4
7747,8
7748,0
7749,1
7750,1
7751,1
7752,1
7753,1
7754,1
7755,0
7756,1
7757,1
7758,1
7759,8
7760,1
7761,1
7762,4
7763,1
7764,1
7765,1
7766,8
7767,0
7768,1
7769,0
7770,0
7771,1
7772,1
7773,1
7774,1
7775,0
7776,1
7777,0
7778,1
7779,1
7780,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7791,0
7792,1
7793,1
7794,8
7795,1
7796,0
7797,6
7798,6
7799,1
7800,8
7801,0
7802,1
7803,8
7804,1
7805,1
7806,1
7807,0
7808,1
7809,1
7810,1
7811,6
7812,0
7813,1
7814,1
7815,1
7816,1
7817,1
7818,1
7819,4
7820,1
7821,1
7822,0
7823,1
7824,1
7825,1
7826,1
7827,0
7828,1
7829,1
7830,8
7831,1
7832,4
7833,1
7834,0
7835,8
7836,1
7837,8
7838,8
7839,1
7840,1
7841,1
7842,1
7843,1
7844,1
7845,0
7846,1
7847,1
7848,0
7849,6
7850,1
7851,1
7852,1
7853,6
7854,8
7855,0
7856,0
7857,1
7858,8
7859,0
7860,0
7861,1
7862,8
7863,1
7864,6
7865,0
7866,1
7867,0
7868,1
7869,1
7870,1
7871,1
7872,1
7873,0
7874,1
7875,1
7876,1
7877,1
7878,8
7879,8
7880,4
7881,1
7882,1
7883,0
7884,0
7885,4
7886,1
7887,0
7888,1
7889,1
7890,8
7891,8
7892,1
7893,8
7894,6
7895,1
7896,1
7897,1
7898,8
7899,4
7900,8
7901,1
7902,1
7903,0
7904,1
7905,1
7906,4
7907,1
7908,1
7909,1
7910,1
7911,8
7912,0
7913,1
7914,8
7915,4
7916,8
7917,1
7918,6
7919,1
7920,8
7921,1
7922,1
7923,1
7924,6
7925,1
7926,6
7927,1
7928,1
7929,8
7930,0
7931,1
7932,7
7933,0
7934,8
7935,1
7936,1
7937,1
7938,8
7939,1
7940,1
7941,1
7942,0
7943,6
7944,8
7945,1
7946,1
7947,8
7948,8
7949,1
7950,1
7951,1
7952,8
7953,1
7954,1
7955,1
7956,8
7957,0
7958,1
7959,8
7960,1
7961,8
7962,1
7963,8
7964,4
7965,1
7966,8
7967,1
7968,1
7969,8
7970,1
7971,0
7972,8
7973,1
7974,8
7975,8
7976,1
7977,1
7978,0
7979,8
7980,8
7981,1
7982,1
7983,1
7984,1
7985,1
7986,1
7987,8
7988,1
7989,8
7990,1
7991,1
7992,1
7993,1
7994,1
7995,1
7996,8
7997,1
7998,1
7999,0
8000,8
8001,1
8002,8
8003,1
8004,1
8005,8
8006,0
8007,0
8008,1
8009,8
8010,1
8011,1
8012,1
8013,1
8014,4
8015,0
8016,1
8017,0
8018,0
8019,8
8020,6
8021,1
8022,1
8023,1
8024,0
8025,8
8026,1
8027,0
8028,1
8029,1
8030,1
8031,1
8032,8
8033,1
8034,1
8035,8
8036,1
8037,8
8038,1
8039,1
8040,0
8041,1
8042,0
8043,0
8044,8
8045,8
8046,1
8047,1
8048,8
8049,1
8050,0
8051,1
8052,1
8053,1
8054,1
8055,1
8056,8
8057,1
8058,1
8059,6
8060,1
8061,0
8062,0
8063,8
8064,1
8065,1
8066,0
8067,8
8068,4
8069,1
8070,1
8071,8
8072,0
8073,0
8074,4
8075,0
8076,0
8077,1
8078,0
8079,0
8080,1
8081,0
8082,0
8083,8
8084,8
8085,8
8086,0
8087,1
8088,0
8089,1
8090,1
8091,1
8092,6
8093,1
8094,8
8095,1
8096,1
8097,1
8098,0
8099,8
8100,0
8101,0
8102,1
8103,8
8104,1
8105,8
8106,0
8107,8
8108,1
8109,1
8110,1
8111,1
8112,1
8113,1
8114,8
8115,1
8116,1
8117,1
8118,8
8119,1
8120,1
8121,8
8122,1
8123,0
8124,1
8125,8
8126,0
8127,1
8128,1
8129,1
8130,8
8131,8
8132,1
8133,1
8134,1
8135,0
8136,8
8137,1
8138,1
8139,8
8140,1
8141,0
8142,8
8143,1
8144,1
8145,1
8146,8
8147,1
8148,1
8149,8
8150,8
8151,1
8152,1
8153,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,8
8163,0
8164,1
8165,4
8166,8
8167,8
8168,1
8169,4
8170,1
8171,1
8172,1
8173,1
8174,8
8175,1
8176,1
8177,1
8178,0
8179,1
8180,0
8181,1
8182,1
8183,0
8184,1
8185,0
8186,1
8187,0
8188,1
8189,1
8190,1
8191,1
8192,0
8193,0
8194,1
8195,1
8196,0
8197,1
8198,8
8199,8
8200,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,0
8207,0
8208,1
8209,8
8210,4
8211,1
8212,1
8213,1
8214,1
8215,1
8216,0
8217,0
8218,6
8219,8
8220,8
8221,8
8222,1
8223,8
8224,1
8225,8
8226,1
8227,1
8228,8
8229,1
8230,1
8231,1
8232,1
8233,1
8234,8
8235,1
8236,1
8237,6
8238,1
8239,1
8240,0
8241,1
8242,1
8243,1
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,1
8251,1
8252,0
8253,8
8254,1
8255,0
8256,8
8257,1
8258,8
8259,8
8260,1
8261,1
8262,6
8263,0
8264,0
8265,0
8266,1
8267,8
8268,1
8269,8
8270,1
8271,1
8272,0
8273,1
8274,0
8275,1
8276,6
8277,8
8278,1
8279,1
8280,6
8281,8
8282,8
8283,1
8284,8
8285,0
8286,8
8287,8
8288,1
8289,0
8290,1
8291,1
8292,1
8293,1
8294,1
8295,1
8296,1
8297,0
8298,1
8299,1
8300,1
8301,1
8302,1
8303,0
8304,1
8305,8
8306,1
8307,4
8308,4
8309,1
8310,8
8311,1
8312,1
8313,6
8314,1
8315,0
8316,4
8317,1
8318,0
8319,0
8320,1
8321,1
8322,1
8323,8
8324,1
8325,0
8326,8
8327,1
8328,0
8329,4
8330,8
8331,8
8332,1
8333,1
8334,1
8335,8
8336,1
8337,1
8338,1
8339,0
8340,0
8341,8
8342,0
8343,1
8344,0
8345,1
8346,1
8347,0
8348,0
8349,1
8350,1
8351,1
8352,4
8353,8
8354,8
8355,1
8356,1
8357,1
8358,8
8359,0
8360,1
8361,0
8362,1
8363,8
8364,4
8365,1
8366,0
8367,1
8368,1
8369,8
8370,0
8371,6
8372,1
8373,1
8374,1
8375,0
8376,1
8377,4
8378,1
8379,1
8380,8
8381,1
8382,1
8383,1
8384,4
8385,1
8386,1
8387,0
8388,1
8389,8
8390,1
8391,1
8392,1
8393,0
8394,1
8395,1
8396,1
8397,8
8398,0
8399,1
8400,0
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,0
8410,1
8411,1
8412,8
8413,1
8414,0
8415,1
8416,1
8417,1
8418,0
8419,0
8420,0
8421,1
8422,1
8423,0
8424,4
8425,0
8426,1
8427,1
8428,6
8429,8
8430,1
8431,1
8432,1
8433,0
8434,1
8435,1
8436,1
8437,1
8438,1
8439,1
8440,8
8441,1
8442,1
8443,1
8444,0
8445,1
8446,1
8447,1
8448,1
8449,8
8450,1
8451,1
8452,6
8453,4
8454,1
8455,1
8456,8
8457,0
8458,0
8459,1
8460,1
8461,1
8462,1
8463,4
8464,1
8465,1
8466,0
8467,0
8468,1
8469,8
8470,0
8471,0
8472,1
8473,8
8474,1
8475,1
8476,8
8477,1
8478,8
8479,1
8480,8
8481,1
8482,8
8483,8
8484,8
8485,0
8486,1
8487,0
8488,1
8489,1
8490,8
8491,1
8492,1
8493,1
8494,1
8495,0
8496,1
8497,1
8498,8
8499,0
8500,8
8501,1
8502,1
8503,1
8504,1
8505,1
8506,8
8507,8
8508,1
8509,1
8510,0
8511,8
8512,1
8513,1
8514,0
8515,1
8516,1
8517,1
8518,0
8519,6
8520,1
8521,1
8522,1
8523,1
8524,8
8525,1
8526,1
8527,8
8528,8
8529,0
8530,0
8531,1
8532,1
8533,1
8534,1
8535,1
8536,0
8537,1
8538,8
8539,1
8540,1
8541,0
8542,8
8543,0
8544,1
8545,1
8546,1
8547,1
8548,1
8549,8
8550,1
8551,1
8552,1
8553,1
8554,0
8555,1
8556,1
8557,1
8558,1
8559,6
8560,8
8561,4
8562,8
8563,0
8564,8
8565,8
8566,1
8567,8
8568,1
8569,8
8570,8
8571,1
8572,1
8573,8
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,1
8581,1
8582,8
8583,1
8584,8
8585,0
8586,1
8587,0
8588,1
8589,4
8590,1
8591,0
8592,1
8593,1
8594,8
8595,1
8596,1
8597,1
8598,8
8599,8
8600,1
8601,8
8602,1
8603,8
8604,8
8605,1
8606,1
8607,1
8608,0
8609,0
8610,1
8611,1
8612,8
8613,8
8614,1
8615,1
8616,0
8617,1
8618,1
8619,1
8620,1
8621,1
8622,1
8623,4
8624,1
8625,8
8626,1
8627,1
8628,0
8629,0
8630,1
8631,1
8632,1
8633,1
8634,1
8635,1
8636,1
8637,4
8638,8
8639,1
8640,1
8641,0
8642,1
8643,0
8644,8
8645,1
8646,1
8647,1
8648,8
8649,0
8650,8
8651,1
8652,6
8653,1
8654,1
8655,8
8656,0
8657,1
8658,8
8659,1
8660,8
8661,8
8662,1
8663,1
8664,1
8665,1
8666,1
8667,1
8668,1
8669,1
8670,1
8671,1
8672,1
8673,1
8674,1
8675,1
8676,1
8677,1
8678,1
8679,8
8680,1
8681,1
8682,1
8683,1
8684,1
8685,0
8686,1
8687,8
8688,0
8689,8
8690,1
8691,8
8692,8
8693,1
8694,1
8695,1
8696,1
8697,1
8698,1
8699,4
8700,0
8701,0
8702,1
8703,0
8704,8
8705,1
8706,1
8707,8
8708,1
8709,8
8710,6
8711,0
8712,1
8713,1
8714,8
8715,8
8716,1
8717,1
8718,1
8719,1
8720,1
8721,1
8722,8
8723,1
8724,1
8725,0
8726,1
8727,1
8728,8
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,1
8736,1
8737,1
8738,1
8739,0
8740,1
8741,1
8742,4
8743,0
8744,1
8745,1
8746,1
8747,1
8748,1
8749,0
8750,1
8751,1
8752,1
8753,0
8754,1
8755,0
8756,0
8757,1
8758,0
8759,1
8760,1
8761,8
8762,8
8763,1
8764,1
8765,8
8766,8
8767,1
8768,1
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,8
8776,0
8777,1
8778,8
8779,1
8780,1
8781,1
8782,0
8783,1
8784,1
8785,0
8786,8
8787,1
8788,1
8789,1
8790,8
8791,1
8792,0
8793,1
8794,1
8795,1
8796,1
8797,8
8798,1
8799,8
8800,8
8801,0
8802,1
8803,1
8804,8
8805,1
8806,1
8807,0
8808,0
8809,0
8810,8
8811,0
8812,1
8813,8
8814,8
8815,1
8816,1
8817,1
8818,0
8819,1
8820,1
8821,8
8822,0
8823,1
8824,8
8825,0
8826,1
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,8
8835,1
8836,1
8837,1
8838,1
8839,1
8840,4
8841,1
8842,8
8843,5
8844,0
8845,8
8846,1
8847,6
8848,0
8849,1
8850,8
8851,1
8852,1
8853,1
8854,0
8855,0
8856,1
8857,8
8858,1
8859,1
8860,1
8861,0
8862,1
8863,1
8864,1
8865,1
8866,1
8867,1
8868,1
8869,0
8870,1
8871,1
8872,1
8873,1
8874,1
8875,1
8876,1
8877,0
8878,1
8879,1
8880,0
8881,1
8882,1
8883,0
8884,1
8885,1
8886,0
8887,1
8888,1
8889,1
8890,1
8891,1
8892,0
8893,1
8894,1
8895,0
8896,1
8897,6
8898,1
8899,6
8900,1
8901,8
8902,1
8903,1
8904,1
8905,1
8906,0
8907,1
8908,1
8909,1
8910,1
8911,1
8912,6
8913,1
8914,1
8915,1
8916,0
8917,4
8918,1
8919,8
8920,8
8921,8
8922,1
8923,0
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,1
8931,1
8932,1
8933,1
8934,1
8935,1
8936,6
8937,1
8938,1
8939,1
8940,1
8941,8
8942,8
8943,1
8944,8
8945,8
8946,8
8947,8
8948,1
8949,0
8950,0
8951,0
8952,1
8953,8
8954,0
8955,0
8956,1
8957,4
8958,1
8959,0
8960,8
8961,1
8962,8
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,1
8972,1
8973,0
8974,8
8975,0
8976,1
8977,6
8978,1
8979,1
8980,1
8981,1
8982,1
8983,8
8984,1
8985,0
8986,1
8987,1
8988,0
8989,1
8990,8
8991,0
8992,0
8993,8
8994,0
8995,0
8996,8
8997,1
8998,8
8999,1
9000,1
9001,1
9002,8
9003,0
9004,1
9005,1
9006,1
9007,0
9008,1
9009,0
9010,0
9011,1
9012,0
9013,0
9014,4
9015,0
9016,6
9017,1
9018,8
9019,1
9020,1
9021,0
9022,1
9023,1
9024,0
9025,1
9026,1
9027,8
9028,0
9029,1
9030,1
9031,1
9032,1
9033,4
9034,6
9035,8
9036,1
9037,1
9038,1
9039,0
9040,8
9041,1
9042,1
9043,1
9044,8
9045,1
9046,8
9047,1
9048,1
9049,1
9050,8
9051,1
9052,1
9053,1
9054,0
9055,0
9056,1
9057,1
9058,1
9059,1
9060,8
9061,1
9062,1
9063,1
9064,1
9065,0
9066,1
9067,0
9068,1
9069,1
9070,8
9071,1
9072,1
9073,1
9074,1
9075,1
9076,1
9077,8
9078,1
9079,1
9080,0
9081,0
9082,8
9083,1
9084,1
9085,1
9086,1
9087,1
9088,6
9089,1
9090,1
9091,8
9092,1
9093,1
9094,0
9095,0
9096,1
9097,0
9098,1
9099,0
9100,1
9101,1
9102,8
9103,8
9104,1
9105,0
9106,0
9107,8
9108,1
9109,4
9110,1
9111,8
9112,1
9113,0
9114,1
9115,0
9116,8
9117,8
9118,1
9119,1
9120,1
9121,1
9122,8
9123,1
9124,1
9125,0
9126,1
9127,0
9128,1
9129,0
9130,1
9131,8
9132,8
9133,1
9134,8
9135,1
9136,0
9137,8
9138,8
9139,1
9140,1
9141,1
9142,0
9143,8
9144,1
9145,1
9146,0
9147,0
9148,1
9149,8
9150,1
9151,1
9152,8
9153,1
9154,1
9155,8
9156,1
9157,1
9158,0
9159,1
9160,1
9161,1
9162,1
9163,1
9164,1
9165,0
9166,1
9167,1
9168,0
9169,1
9170,1
9171,1
9172,0
9173,0
9174,8
9175,1
9176,1
9177,8
9178,1
9179,6
9180,1
9181,1
9182,1
9183,8
9184,1
9185,1
9186,0
9187,6
9188,1
9189,1
9190,1
9191,8
9192,0
9193,1
9194,1
9195,1
9196,1
9197,8
9198,8
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,1
9207,1
9208,1
9209,0
9210,1
9211,1
9212,8
9213,6
9214,1
9215,1
9216,6
9217,1
9218,1
9219,1
9220,1
9221,1
9222,1
9223,8
9224,0
9225,1
9226,8
9227,0
9228,8
9229,1
9230,1
9231,1
9232,1
9233,1
9234,8
9235,1
9236,1
9237,8
9238,0
9239,0
9240,0
9241,0
9242,1
9243,0
9244,1
9245,1
9246,1
9247,0
9248,1
9249,8
9250,1
9251,1
9252,6
9253,8
9254,1
9255,1
9256,1
9257,8
9258,1
9259,8
9260,1
9261,8
9262,1
9263,1
9264,1
9265,0
9266,0
9267,1
9268,0
9269,1
9270,0
9271,0
9272,8
9273,0
9274,1
9275,1
9276,1
9277,0
9278,1
9279,0
9280,0
9281,0
9282,1
9283,1
9284,8
9285,1
9286,1
9287,1
9288,0
9289,1
9290,1
9291,1
9292,0
9293,0
9294,1
9295,1
9296,8
9297,1
9298,1
9299,1
9300,1
9301,1
9302,1
9303,0
9304,1
9305,1
9306,1
9307,1
9308,1
9309,8
9310,8
9311,8
9312,1
9313,4
9314,8
9315,1
9316,1
9317,1
9318,0
9319,1
9320,1
9321,1
9322,1
9323,1
9324,1
9325,0
9326,1
9327,1
9328,1
9329,6
9330,1
9331,1
9332,1
9333,4
9334,8
9335,0
9336,8
9337,1
9338,1
9339,1
9340,0
9341,1
9342,0
9343,1
9344,0
9345,4
9346,1
9347,1
9348,1
9349,1
9350,1
9351,1
9352,8
9353,8
9354,0
9355,8
9356,1
9357,8
9358,1
9359,1
9360,4
9361,0
9362,0
9363,1
9364,1
9365,1
9366,1
9367,8
9368,1
9369,1
9370,1
9371,1
9372,1
9373,1
9374,1
9375,1
9376,0
9377,1
9378,1
9379,1
9380,0
9381,8
9382,4
9383,0
9384,1
9385,1
9386,1
9387,1
9388,6
9389,6
9390,1
9391,1
9392,1
9393,1
9394,1
9395,1
9396,1
9397,8
9398,0
9399,1
9400,8
9401,8
9402,8
9403,1
9404,0
9405,1
9406,0
9407,1
9408,6
9409,8
9410,0
9411,1
9412,4
9413,1
9414,1
9415,1
9416,0
9417,0
9418,0
9419,8
9420,1
9421,1
9422,1
9423,1
9424,4
9425,8
9426,6
9427,8
9428,1
9429,1
9430,8
9431,4
9432,8
9433,0
9434,0
9435,6
9436,1
9437,1
9438,1
9439,8
9440,1
9441,1
9442,1
9443,1
9444,1
9445,0
9446,8
9447,0
9448,1
9449,4
9450,0
9451,1
9452,0
9453,0
9454,1
9455,0
9456,1
9457,8
9458,1
9459,1
9460,1
9461,1
9462,1
9463,1
9464,8
9465,8
9466,1
9467,1
9468,1
9469,1
9470,0
9471,1
9472,1
9473,8
9474,0
9475,8
9476,1
9477,8
9478,0
9479,8
9480,8
9481,1
9482,8
9483,1
9484,1
9485,1
9486,1
9487,1
9488,0
9489,8
9490,1
9491,0
9492,1
9493,8
9494,0
9495,1
9496,1
9497,1
9498,8
9499,1
9500,1
9501,0
9502,1
9503,0
9504,1
9505,1
9506,8
9507,1
9508,1
9509,1
9510,1
9511,1
9512,1
9513,1
9514,1
9515,8
9516,0
9517,1
9518,1
9519,1
9520,8
9521,1
9522,0
9523,8
9524,1
9525,0
